type,id
url,https://theprimacare.in/cmu/
url,https://woodxestofados.com.br/qqu/?97453131
url,http://cheneseemeg7575.cash/
url,https://adimogi.com.br/te/
url,https://constrowins.eng.br/tete/
url,https://yellowstone.com.mm/rahu/?35697121
url,http://closebit.co.uk/si/
url,http://zochao.com/
url,https://alraeid.com/edus/
url,https://ltiacademy.co.uk/ni/
url,https://realsportscast24.co.uk/rsis/?1
url,https://keestroke.co.ke/re/
url,https://pineheightsystems.com.ng/ei/?1
url,https://nexspace.co.th/uii/
url,http://91.103.252.209/
url,https://computersupportexperts.com/css/cab/1%20(16).vbs
url,https://jhenaidahpoly.gov.bd/ninh/
url,https://kejriwalyojana.com/qoua/
url,https://tingolazodeportes.com/re/
url,http://185.123.53.208/lightshot.hta
url,https://beautifullike.com/erm/
url,https://bangladeshmulticarehospital.com/sul/
url,https://globalhi-tech.sg/bm/
url,https://jilmondeconsulting.com/dt/
url,https://designcollections.pe/mor/?2=5466011
url,https://negmtalkhalhg.com/sp/?v=4332355
url,https://chaleaframe.com.br/en/?xP=6875897
url,https://computersupportexperts.com/css/cab/1%20(18).vbs
url,https://beseen-bla.com/troi/
url,https://alriyada.edu.sa/qui/
url,https://herseyfikir.com.tr/itt/
url,https://mapwo.org.af/smui/
url,https://suad.group/hi/?gE=8696628
url,https://misterbbqgalati.ro/tlum/?cr=187173
url,https://xuyentri.com/do/
url,https://mediatrends.live/vmni/
url,https://infocuankerajaan.co/qu/
url,https://ajpglobalshoppin.com/mii/
url,https://devpassion.com.mx/oab/?0Q=9068505
url,https://adast-alfn.com/suai/
url,http://149.56.252.31/dark.rar
url,https://itscnf.com/rs/
url,https://hpiflogistics.com/acq/
url,https://devvaults.com/taxm/?15532131
url,https://kostumn1.ilabserver.com/1.zip
url,http://thekingsocial.com.ng/tt/
url,https://lendbright.com.au/eu/
url,https://garimaenterprises.co.in/se/?1
url,http://ejlalacademy.com/de/
url,https://egypt4translation.qa/mt/
url,https://elegantstudio.com.ng/umuu/
url,http://172.86.101.170/singer
url,http://195.211.98.105/public/gffdgfdgfdg.msi
url,https://chorleyeyecare.co.uk/nted/?90232131
url,https://conceptloop.net/rdm/
url,https://aksharagalam.com/ve/
url,https://flyforeducation.com/quau/
url,https://careersit.co.za/fse/?sG=8597246
url,https://avemariacare.com/tso/
url,https://revitalhcare.com/at/
url,http://e-deshltd.com/as/
url,https://hmas.mx/relo/
url,https://codelimd.com/ta/
url,https://askmrzsparkles.com/mntn/
url,https://computersupportexperts.com/css/cab/invoice-029_2024-02-20_15-59-05.zip
url,https://jpbenterprise.com/oqs/?58032131
url,https://hfd.com.tr/tm/
url,https://mandataris.com/ii/
url,https://digithub.co.uk/uo/?52622131
url,https://drtarekeyeclinic.com/tc/
url,https://tsmedia.id/atso/?1
url,https://inavco.com/ele/
url,http://23.184.48.119/tvnc/
url,https://lqlop.com/ff/
url,http://erkainterindo.com/bnm/
url,https://hosurallproperty.com/coam/
url,https://alanayamassagespa.com/ofr/
url,https://sharethatbiz.com/gait/
url,https://computersupportexperts.com/css/cab/invoice-093_2024-02-20_15-59-14.zip
ip_address,103.124.106.237
ip_address,107.181.161.20
ip_address,145.239.202.110
ip_address,149.56.252.31
ip_address,158.220.95.214
ip_address,158.220.95.215
ip_address,167.114.199.65
ip_address,172.232.208.90
ip_address,172.86.101.170
ip_address,178.236.247.102
ip_address,178.236.247.73
ip_address,185.130.226.220
ip_address,185.130.227.202
ip_address,185.196.220.194
ip_address,188.246.224.221
ip_address,193.142.146.203
ip_address,194.233.91.144
ip_address,206.188.196.222
ip_address,38.180.60.31
ip_address,45.140.146.2
ip_address,45.153.243.208
ip_address,45.63.52.184
ip_address,5.188.87.58
ip_address,66.42.63.27
ip_address,78.142.18.222
ip_address,80.66.88.14
ip_address,80.66.88.145
ip_address,81.19.135.17
ip_address,84.247.157.112
ip_address,89.248.193.66
ip_address,91.103.252.209
ip_address,91.222.173.113
ip_address,91.222.173.242
ip_address,94.228.169.123
ip_address,94.228.169.143
